query	config	requests	first	last	termination	diefficiency	restarts
interactive discover 8.3	timeout 2000 void simple	546	42.703	82.301	86.123	300.95	0
interactive discover 8.3	timeout 2000 void	761	28.117	47.683	49.195	154.296	0
interactive discover 8.3	timeout 2000	2725	32.456	42.734	43.674	79.075	0
interactive discover 8.3	timeout 20000 void simple	1268	68.983	106.57	110.207	298.428	0
interactive discover 8.3	timeout 5000 void simple	546	48.072	91.93	95.956	329.421	0
interactive discover 8.4	baseline	188	6.06	13.368	13.865	38.139	0
interactive discover 8.4	cardinality once void	0			0		0
interactive discover 8.4	cardinality once	4235	53.766	65.18	66.068	102.765	0
interactive discover 8.4	cardinality unlimited void	0			0		0
interactive discover 8.4	cardinality unlimited	4560	60.634	69.737	70.713	82.68	0
interactive discover 8.4	timeout 1000 void	0			0		0
interactive discover 8.4	timeout 1000	1925	29.633	38.486	38.877	62.808	0
interactive discover 8.4	timeout 10000 void	0			0		0
interactive discover 8.4	timeout 10000	4880	64.954	74.113	74.655	86.073	0
interactive discover 8.4	timeout 20000 void	0			0		0
interactive discover 8.4	timeout 20000	3645	24.928	30.962	31.292	46.009	0
interactive discover 8.4	timeout 5000 void	2659	42.804	110.72	113.069	508.475	0
interactive discover 8.4	timeout 5000	4360	55.187	66.177	67.014	87.563	0
interactive discover 8.4	cardinality once void simple	0			0		0
interactive discover 8.4	cardinality unlimited void simple	0			0		0
interactive discover 8.4	overhead simple	0			0		0
interactive discover 8.4	overhead	0			0		0
interactive discover 8.4	timeout 100 void simple	0			0		0
interactive discover 8.4	timeout 100 void	0			0		0
interactive discover 8.4	timeout 100	565	10.425	22.514	22.927	54.17	0
interactive discover 8.4	timeout 1000 void simple	0			0		0
interactive discover 8.4	timeout 10000 void simple	0			0		0
interactive discover 8.4	timeout 2000 void simple	0			0		0
interactive discover 8.4	timeout 2000 void	2123	39.068	104.134	106.218	486.982	0
interactive discover 8.4	timeout 2000	5190	46.737	55.743	56.732	76.95	0
interactive discover 8.4	timeout 20000 void simple	0			0		0
interactive discover 8.4	timeout 5000 void simple	0			0		0
interactive short 1.0	baseline	53	0.105	0.105	0.514	0.052	0
interactive short 1.0	cardinality once void	344			1.262		0
interactive short 1.0	cardinality once	2645	16.856	16.856	16.946	8.428	0
interactive short 1.0	cardinality unlimited void	479			1.76		0
interactive short 1.0	cardinality unlimited	4890	16.352	16.352	21.544	8.176	0
interactive short 1.0	timeout 1000 void	0			0		0
interactive short 1.0	timeout 1000	470			1.873		0
interactive short 1.0	timeout 10000 void	53	0.583	0.583	0.895	0.291	0
interactive short 1.0	timeout 10000	1904			10.171		0
interactive short 1.0	timeout 20000 void	496	1.294	1.294	2.815	0.647	0
interactive short 1.0	timeout 20000	2604	6.414	6.414	7.428	3.207	0
interactive short 1.0	timeout 5000 void	979	1.264	1.264	6.413	0.632	0
interactive short 1.0	timeout 5000	1319			5.796		0
interactive short 1.0	cardinality once void simple	43			1.794		0
interactive short 1.0	cardinality unlimited void simple	10			1.501		0
interactive short 1.0	overhead simple	53	0.439	0.439	0.902	0.22	0
interactive short 1.0	overhead	53	0.331	0.331	0.89	0.166	0
interactive short 1.0	timeout 100 void simple	40			0.412		0
interactive short 1.0	timeout 100 void	267			0.334		0
interactive short 1.0	timeout 100	7	0.015	0.015	0.327	0.007	0
interactive short 1.0	timeout 1000 void simple	44	0.667	0.667	1.04	0.334	0
interactive short 1.0	timeout 10000 void simple	53	0.456	0.456	0.9	0.228	0
interactive short 1.0	timeout 2000 void simple	53	0.607	0.607	1.069	0.303	0
interactive short 1.0	timeout 2000 void	0			0		0
interactive short 1.0	timeout 2000	1281			4.8		0
interactive short 1.0	timeout 20000 void simple	53	0.494	0.494	0.899	0.247	0
interactive short 1.0	timeout 5000 void simple	53	0.503	0.503	1.042	0.252	0
interactive short 1.1	baseline	52	0.041	0.041	0.434	0.021	0
interactive short 1.1	cardinality once void	457			1.174		0
interactive short 1.1	cardinality once	842			4.659		0
interactive short 1.1	cardinality unlimited void	633			2.195		0
interactive short 1.1	cardinality unlimited	1561	7.331	7.331	12.304	3.666	0
interactive short 1.1	timeout 1000 void	52	0.042	0.042	1.2	0.021	0
interactive short 1.1	timeout 1000	274			1.415		0
interactive short 1.1	timeout 10000 void	52	0.097	0.097	0.568	0.049	0
interactive short 1.1	timeout 10000	1143	5.343	5.343	9.836	2.671	0
interactive short 1.1	timeout 20000 void	348	1.449	1.449	2.25	0.725	0
interactive short 1.1	timeout 20000	1309	2.195	2.195	2.615	1.097	0
interactive short 1.1	timeout 5000 void	792	1.745	1.745	4.981	0.873	0
interactive short 1.1	timeout 5000	1094			8.541		0
interactive short 1.1	cardinality once void simple	15	0.033	0.033	1.775	0.017	0
interactive short 1.1	cardinality unlimited void simple	57			0.895		0
interactive short 1.1	overhead simple	52	0.076	0.076	0.697	0.038	0
interactive short 1.1	overhead	52	0.06	0.06	0.664	0.03	0
interactive short 1.1	timeout 100 void simple	21	0.056	0.056	0.17	0.028	0
interactive short 1.1	timeout 100 void	238			0.222		0
interactive short 1.1	timeout 100	56			0.209		0
interactive short 1.1	timeout 1000 void simple	61	0.055	0.055	0.709	0.028	0
interactive short 1.1	timeout 10000 void simple	52	0.064	0.064	0.668	0.032	0
interactive short 1.1	timeout 2000 void simple	52	0.103	0.103	0.655	0.051	0
interactive short 1.1	timeout 2000 void	406			2.613		0
interactive short 1.1	timeout 2000	1294			3.927		0
interactive short 1.1	timeout 20000 void simple	52	0.083	0.083	0.65	0.042	0
interactive short 1.1	timeout 5000 void simple	52	0.142	0.142	0.713	0.071	0
interactive short 1.2	baseline	45	0.092	0.092	0.393	0.046	0
interactive short 1.2	cardinality once void	402			2.694		0
interactive short 1.2	cardinality once	1957	18.537	18.537	18.956	9.268	0
interactive short 1.2	cardinality unlimited void	513			2.255		0
interactive short 1.2	cardinality unlimited	1655	5.343	5.343	11.318	2.671	0
interactive short 1.2	timeout 1000 void	45	0.056	0.056	1.107	0.028	0
interactive short 1.2	timeout 1000	506			1.696		0
interactive short 1.2	timeout 10000 void	45	0.113	0.113	0.673	0.057	0
interactive short 1.2	timeout 10000	2540			10.561		0
interactive short 1.2	timeout 20000 void	332	1.314	1.314	1.739	0.657	0
interactive short 1.2	timeout 20000	1178	0.349	0.349	2.03	0.174	0
interactive short 1.2	timeout 5000 void	669			5.603		0
interactive short 1.2	timeout 5000	1256	1.986	1.986	6.7	0.993	0
interactive short 1.2	cardinality once void simple	83			2.025		0
interactive short 1.2	cardinality unlimited void simple	49	0.018	0.018	0.784	0.009	0
interactive short 1.2	overhead simple	45	0.058	0.058	0.615	0.029	0
interactive short 1.2	overhead	45	0.02	0.02	0.511	0.01	0
interactive short 1.2	timeout 100 void simple	45			0.122		0
interactive short 1.2	timeout 100 void	221			0.159		0
interactive short 1.2	timeout 100	49	0.014	0.014	0.138	0.007	0
interactive short 1.2	timeout 1000 void simple	45	0.218	0.218	0.648	0.109	0
interactive short 1.2	timeout 10000 void simple	45	0.054	0.054	0.652	0.027	0
interactive short 1.2	timeout 2000 void simple	45	0.07	0.07	0.56	0.035	0
interactive short 1.2	timeout 2000 void	612	1.124	1.124	2.108	0.562	0
interactive short 1.2	timeout 2000	1112			5.039		0
interactive short 1.2	timeout 20000 void simple	45	0.202	0.202	0.586	0.101	0
interactive short 1.2	timeout 5000 void simple	45	0.06	0.06	0.626	0.03	0
interactive short 1.3	baseline	32	0.064	0.064	0.362	0.032	0
interactive short 1.3	cardinality once void	500			1.254		0
interactive short 1.3	cardinality once	2061	6.234	6.234	10.571	3.117	0
interactive short 1.3	cardinality unlimited void	453			0.863		0
interactive short 1.3	cardinality unlimited	1647	9.125	9.125	12.772	4.562	0
interactive short 1.3	timeout 1000 void	32	0.035	0.035	1.032	0.018	0
interactive short 1.3	timeout 1000	396			1.908		0
interactive short 1.3	timeout 10000 void	32	0.112	0.112	0.54	0.056	0
interactive short 1.3	timeout 10000	1279	3.879	3.879	9.606	1.94	0
interactive short 1.3	timeout 20000 void	387	1.359	1.359	1.707	0.679	0
interactive short 1.3	timeout 20000	1076	0.484	0.484	2.032	0.242	0
interactive short 1.3	timeout 5000 void	418			4.941		0
interactive short 1.3	timeout 5000	1396			9.174		0
interactive short 1.3	cardinality once void simple	32	0.019	0.019	2.518	0.009	0
interactive short 1.3	cardinality unlimited void simple	48	0.023	0.023	0.646	0.011	0
interactive short 1.3	overhead simple	32	0.159	0.159	0.499	0.08	0
interactive short 1.3	overhead	32	0.033	0.033	0.444	0.017	0
interactive short 1.3	timeout 100 void simple	50			0.147		0
interactive short 1.3	timeout 100 void	200			0.119		0
interactive short 1.3	timeout 100	41			0.166		0
interactive short 1.3	timeout 1000 void simple	32	0.118	0.118	0.459	0.059	0
interactive short 1.3	timeout 10000 void simple	32	0.094	0.094	0.45	0.047	0
interactive short 1.3	timeout 2000 void simple	32	0.048	0.048	0.446	0.024	0
interactive short 1.3	timeout 2000 void	539			2.661		0
interactive short 1.3	timeout 2000	729			3.239		0
interactive short 1.3	timeout 20000 void simple	32	0.058	0.058	0.511	0.029	0
interactive short 1.3	timeout 5000 void simple	32	0.077	0.077	0.446	0.038	0
interactive short 1.4	baseline	47	0.107	0.107	0.482	0.053	0
interactive short 1.4	cardinality once void	532			1.778		0
interactive short 1.4	cardinality once	1612	3.813	3.813	10.362	1.907	0
interactive short 1.4	cardinality unlimited void	427			4.302		0
interactive short 1.4	cardinality unlimited	1848	6.423	6.423	12.261	3.212	0
interactive short 1.4	timeout 1000 void	47	0.518	0.518	0.836	0.259	0
interactive short 1.4	timeout 1000	339			2.116		0
interactive short 1.4	timeout 10000 void	47	0.269	0.269	0.594	0.135	0
interactive short 1.4	timeout 10000	1574	2.56	2.56	5.901	1.28	0
interactive short 1.4	timeout 20000 void	608	1.271	1.271	2.599	0.635	0
interactive short 1.4	timeout 20000	981	0.725	0.725	1.943	0.362	0
interactive short 1.4	timeout 5000 void	888	1.073	1.073	4.642	0.536	0
interactive short 1.4	timeout 5000	1065			5.982		0
interactive short 1.4	cardinality once void simple	37			1.655		0
interactive short 1.4	cardinality unlimited void simple	53			0.79		0
interactive short 1.4	overhead simple	47	0.206	0.206	0.65	0.103	0
interactive short 1.4	overhead	47	0.12	0.12	0.57	0.06	0
interactive short 1.4	timeout 100 void simple	27			0.204		0
interactive short 1.4	timeout 100 void	158			0.26		0
interactive short 1.4	timeout 100	45			0.186		0
interactive short 1.4	timeout 1000 void simple	47	0.184	0.184	0.613	0.092	0
interactive short 1.4	timeout 10000 void simple	47	0.117	0.117	0.658	0.059	0
interactive short 1.4	timeout 2000 void simple	47	0.285	0.285	0.678	0.142	0
interactive short 1.4	timeout 2000 void	543	0.975	0.975	3.043	0.487	0
interactive short 1.4	timeout 2000	676			3.215		0
interactive short 1.4	timeout 20000 void simple	47	0.302	0.302	0.649	0.151	0
interactive short 1.4	timeout 5000 void simple	47	0.422	0.422	0.653	0.211	0
interactive short 2.0	baseline	0			0		0
interactive short 2.0	cardinality once void	0			0		0
interactive short 2.0	cardinality once	0			0		0
interactive short 2.0	cardinality unlimited void	0			0		0
interactive short 2.0	cardinality unlimited	0			0		0
interactive short 2.0	timeout 1000 void	0			0		0
interactive short 2.0	timeout 1000	0			0		0
interactive short 2.0	timeout 10000 void	0			0		0
interactive short 2.0	timeout 10000	0			0		0
interactive short 2.0	timeout 20000 void	0			0		0
interactive short 2.0	timeout 20000	0			0		0
interactive short 2.0	timeout 5000 void	0			0		0
interactive short 2.0	timeout 5000	0			0		0
interactive short 2.0	cardinality once void simple	0			0		0
interactive short 2.0	cardinality unlimited void simple	0			0		0
interactive short 2.0	overhead simple	0			0		0
interactive short 2.0	overhead	0			0		0
interactive short 2.0	timeout 100 void simple	0			0		0
interactive short 2.0	timeout 100 void	0			0		0
interactive short 2.0	timeout 100	0			0		0
interactive short 2.0	timeout 1000 void simple	0			0		0
interactive short 2.0	timeout 10000 void simple	0			0		0
interactive short 2.0	timeout 2000 void simple	0			0		0
interactive short 2.0	timeout 2000 void	0			0		0
interactive short 2.0	timeout 2000	0			0		0
interactive short 2.0	timeout 20000 void simple	0			0		0
interactive short 2.0	timeout 5000 void simple	0			0		0
interactive short 2.1	baseline	0			0		0
interactive short 2.1	cardinality once void	0			0		0
interactive short 2.1	cardinality once	0			0		0
interactive short 2.1	cardinality unlimited void	0			0		0
interactive short 2.1	cardinality unlimited	0			0		0
interactive short 2.1	timeout 1000 void	0			0		0
interactive short 2.1	timeout 1000	0			0		0
interactive short 2.1	timeout 10000 void	0			0		0
interactive short 2.1	timeout 10000	0			0		0
interactive short 2.1	timeout 20000 void	0			0		0
interactive short 2.1	timeout 20000	0			0		0
interactive short 2.1	timeout 5000 void	0			0		0
interactive short 2.1	timeout 5000	0			0		0
interactive short 2.1	cardinality once void simple	0			0		0
interactive short 2.1	cardinality unlimited void simple	0			0		0
interactive short 2.1	overhead simple	0			0		0
interactive short 2.1	overhead	0			0		0
interactive short 2.1	timeout 100 void simple	0			0		0
interactive short 2.1	timeout 100 void	0			0		0
interactive short 2.1	timeout 100	0			0		0
interactive short 2.1	timeout 1000 void simple	0			0		0
interactive short 2.1	timeout 10000 void simple	0			0		0
interactive short 2.1	timeout 2000 void simple	0			0		0
interactive short 2.1	timeout 2000 void	0			0		0
interactive short 2.1	timeout 2000	0			0		0
interactive short 2.1	timeout 20000 void simple	0			0		0
interactive short 2.1	timeout 5000 void simple	0			0		0
interactive short 2.2	baseline	0			0		0
interactive short 2.2	cardinality once void	0			0		0
interactive short 2.2	cardinality once	0			0		0
interactive short 2.2	cardinality unlimited void	0			0		0
interactive short 2.2	cardinality unlimited	0			0		0
interactive short 2.2	timeout 1000 void	0			0		0
interactive short 2.2	timeout 1000	0			0		0
interactive short 2.2	timeout 10000 void	0			0		0
interactive short 2.2	timeout 10000	0			0		0
interactive short 2.2	timeout 20000 void	0			0		0
interactive short 2.2	timeout 20000	0			0		0
interactive short 2.2	timeout 5000 void	0			0		0
interactive short 2.2	timeout 5000	0			0		0
interactive short 2.2	cardinality once void simple	0			0		0
interactive short 2.2	cardinality unlimited void simple	0			0		0
interactive short 2.2	overhead simple	0			0		0
interactive short 2.2	overhead	0			0		0
interactive short 2.2	timeout 100 void simple	0			0		0
interactive short 2.2	timeout 100 void	0			0		0
interactive short 2.2	timeout 100	0			0		0
interactive short 2.2	timeout 1000 void simple	0			0		0
interactive short 2.2	timeout 10000 void simple	0			0		0
interactive short 2.2	timeout 2000 void simple	0			0		0
interactive short 2.2	timeout 2000 void	0			0		0
interactive short 2.2	timeout 2000	0			0		0
interactive short 2.2	timeout 20000 void simple	0			0		0
interactive short 2.2	timeout 5000 void simple	0			0		0
interactive short 2.3	baseline	0			0		0
interactive short 2.3	cardinality once void	0			0		0
interactive short 2.3	cardinality once	0			0		0
interactive short 2.3	cardinality unlimited void	0			0		0
interactive short 2.3	cardinality unlimited	0			0		0
interactive short 2.3	timeout 1000 void	0			0		0
interactive short 2.3	timeout 1000	0			0		0
interactive short 2.3	timeout 10000 void	0			0		0
interactive short 2.3	timeout 10000	0			0		0
interactive short 2.3	timeout 20000 void	0			0		0
interactive short 2.3	timeout 20000	0			0		0
interactive short 2.3	timeout 5000 void	0			0		0
interactive short 2.3	timeout 5000	0			0		0
interactive short 2.3	cardinality once void simple	0			0		0
interactive short 2.3	cardinality unlimited void simple	0			0		0
interactive short 2.3	overhead simple	0			0		0
interactive short 2.3	overhead	0			0		0
interactive short 2.3	timeout 100 void simple	0			0		0
interactive short 2.3	timeout 100 void	0			0		0
interactive short 2.3	timeout 100	0			0		0
interactive short 2.3	timeout 1000 void simple	0			0		0
interactive short 2.3	timeout 10000 void simple	0			0		0
interactive short 2.3	timeout 2000 void simple	0			0		0
interactive short 2.3	timeout 2000 void	0			0		0
interactive short 2.3	timeout 2000	0			0		0
interactive short 2.3	timeout 20000 void simple	0			0		0
interactive short 2.3	timeout 5000 void simple	0			0		0
interactive short 2.4	baseline	0			0		0
interactive short 2.4	cardinality once void	0			0		0
interactive short 2.4	cardinality once	0			0		0
interactive short 2.4	cardinality unlimited void	0			0		0
interactive short 2.4	cardinality unlimited	0			0		0
interactive short 2.4	timeout 1000 void	0			0		0
interactive short 2.4	timeout 1000	0			0		0
interactive short 2.4	timeout 10000 void	0			0		0
interactive short 2.4	timeout 10000	0			0		0
interactive short 2.4	timeout 20000 void	0			0		0
interactive short 2.4	timeout 20000	0			0		0
interactive short 2.4	timeout 5000 void	0			0		0
interactive short 2.4	timeout 5000	0			0		0
interactive short 2.4	cardinality once void simple	0			0		0
interactive short 2.4	cardinality unlimited void simple	0			0		0
interactive short 2.4	overhead simple	0			0		0
interactive short 2.4	overhead	0			0		0
interactive short 2.4	timeout 100 void simple	0			0		0
interactive short 2.4	timeout 100 void	0			0		0
interactive short 2.4	timeout 100	0			0		0
interactive short 2.4	timeout 1000 void simple	0			0		0
interactive short 2.4	timeout 10000 void simple	0			0		0
interactive short 2.4	timeout 2000 void simple	0			0		0
interactive short 2.4	timeout 2000 void	0			0		0
interactive short 2.4	timeout 2000	0			0		0
interactive short 2.4	timeout 20000 void simple	0			0		0
interactive short 2.4	timeout 5000 void simple	0			0		0
interactive short 3.0	baseline	0			0		0
interactive short 3.0	cardinality once void	0			0		0
interactive short 3.0	cardinality once	0			0		0
interactive short 3.0	cardinality unlimited void	0			0		0
interactive short 3.0	cardinality unlimited	0			0		0
interactive short 3.0	timeout 1000 void	121			1.24		0
interactive short 3.0	timeout 1000	121			1.368		0
interactive short 3.0	timeout 10000 void	562	1.376	1.376	10.919	0.688	0
interactive short 3.0	timeout 10000	523	5.991	5.991	10.747	2.995	0
interactive short 3.0	timeout 20000 void	694	2.264	2.264	20.83	1.132	0
interactive short 3.0	timeout 20000	697	8.446	8.446	21.086	4.223	0
interactive short 3.0	timeout 5000 void	255			5.628		0
interactive short 3.0	timeout 5000	289			5.529		0
interactive short 3.0	cardinality once void simple	182			7.278		0
interactive short 3.0	cardinality unlimited void simple	562			11.786		0
interactive short 3.0	overhead simple	0			0		0
interactive short 3.0	overhead	0			0		0
interactive short 3.0	timeout 100 void simple	9			0.113		0
interactive short 3.0	timeout 100 void	48			0.439		0
interactive short 3.0	timeout 100	9			0.309		0
interactive short 3.0	timeout 1000 void simple	107			1.445		0
interactive short 3.0	timeout 10000 void simple	393			11.028		0
interactive short 3.0	timeout 2000 void simple	170			2.627		0
interactive short 3.0	timeout 2000 void	205	0.925	0.925	2.941	0.463	0
interactive short 3.0	timeout 2000	183	0.377	0.377	2.961	0.189	0
interactive short 3.0	timeout 20000 void simple	694	10.009	10.009	20.681	5.005	0
interactive short 3.0	timeout 5000 void simple	270			5.661		0
interactive short 3.1	baseline	0			0		0
interactive short 3.1	cardinality once void	0			0		0
interactive short 3.1	cardinality once	0			0		0
interactive short 3.1	cardinality unlimited void	0			0		0
interactive short 3.1	cardinality unlimited	0			0		0
interactive short 3.1	timeout 1000 void	382			2.241		0
interactive short 3.1	timeout 1000	321			1.67		0
interactive short 3.1	timeout 10000 void	667			10.523		0
interactive short 3.1	timeout 10000	747			11.431		0
interactive short 3.1	timeout 20000 void	905	5.891	5.891	15.858	2.946	0
interactive short 3.1	timeout 20000	818	10.379	10.379	20.587	5.189	0
interactive short 3.1	timeout 5000 void	791	1.925	1.925	7.229	0.963	0
interactive short 3.1	timeout 5000	596			6.021		0
interactive short 3.1	cardinality once void simple	225			1.475		0
interactive short 3.1	cardinality unlimited void simple	191			6.741		0
interactive short 3.1	overhead simple	0			0		0
interactive short 3.1	overhead	0			0		0
interactive short 3.1	timeout 100 void simple	253			0.59		0
interactive short 3.1	timeout 100 void	195			0.868		0
interactive short 3.1	timeout 100	157			0.371		0
interactive short 3.1	timeout 1000 void simple	289			2.05		0
interactive short 3.1	timeout 10000 void simple	798			10.968		0
interactive short 3.1	timeout 2000 void simple	235			2.509		0
interactive short 3.1	timeout 2000 void	275			3.136		0
interactive short 3.1	timeout 2000	325			2.506		0
interactive short 3.1	timeout 20000 void simple	841			20.425		0
interactive short 3.1	timeout 5000 void simple	510			6.029		0
interactive short 3.2	baseline	0			0		0
interactive short 3.2	cardinality once void	0			0		0
interactive short 3.2	cardinality once	0			0		0
interactive short 3.2	cardinality unlimited void	243			3.627		0
interactive short 3.2	cardinality unlimited	0			0		0
interactive short 3.2	timeout 1000 void	437			2.319		0
interactive short 3.2	timeout 1000	313			2.0		0
interactive short 3.2	timeout 10000 void	759			10.74		0
interactive short 3.2	timeout 10000	1178			10.575		0
interactive short 3.2	timeout 20000 void	1630			20.405		0
interactive short 3.2	timeout 20000	1412			21.139		0
interactive short 3.2	timeout 5000 void	516			5.733		0
interactive short 3.2	timeout 5000	584			5.434		0
interactive short 3.2	cardinality once void simple	0			0		0
interactive short 3.2	cardinality unlimited void simple	337			3.819		0
interactive short 3.2	overhead simple	0			0		0
interactive short 3.2	overhead	0			0		0
interactive short 3.2	timeout 100 void simple	364			0.299		0
interactive short 3.2	timeout 100 void	342			0.611		0
interactive short 3.2	timeout 100	251			0.74		0
interactive short 3.2	timeout 1000 void simple	874			2.466		0
interactive short 3.2	timeout 10000 void simple	1451			11.399		0
interactive short 3.2	timeout 2000 void simple	0			0		0
interactive short 3.2	timeout 2000 void	455			2.923		0
interactive short 3.2	timeout 2000	524			2.435		0
interactive short 3.2	timeout 20000 void simple	1422			20.821		0
interactive short 3.2	timeout 5000 void simple	731			6.066		0
interactive short 3.3	baseline	0			0		0
interactive short 3.3	cardinality once void	0			0		0
interactive short 3.3	cardinality once	0			0		0
interactive short 3.3	cardinality unlimited void	0			0		0
interactive short 3.3	cardinality unlimited	0			0		0
interactive short 3.3	timeout 1000 void	592			4.058		0
interactive short 3.3	timeout 1000	801			2.088		0
interactive short 3.3	timeout 10000 void	1092			11.842		0
interactive short 3.3	timeout 10000	1699			10.528		0
interactive short 3.3	timeout 20000 void	1730			22.481		0
interactive short 3.3	timeout 20000	1758			22.038		0
interactive short 3.3	timeout 5000 void	942			6.399		0
interactive short 3.3	timeout 5000	902			5.989		0
interactive short 3.3	cardinality once void simple	0			0		0
interactive short 3.3	cardinality unlimited void simple	0			0		0
interactive short 3.3	overhead simple	0			0		0
interactive short 3.3	overhead	0			0		0
interactive short 3.3	timeout 100 void simple	556			1.756		0
interactive short 3.3	timeout 100 void	359			0.142		0
interactive short 3.3	timeout 100	696			1.204		0
interactive short 3.3	timeout 1000 void simple	1208			2.489		0
interactive short 3.3	timeout 10000 void simple	1651			12.097		0
interactive short 3.3	timeout 2000 void simple	888			3.628		0
interactive short 3.3	timeout 2000 void	763			3.545		0
interactive short 3.3	timeout 2000	828			2.99		0
interactive short 3.3	timeout 20000 void simple	1704			21.618		0
interactive short 3.3	timeout 5000 void simple	1273			6.408		0
interactive short 3.4	baseline	0			0		0
interactive short 3.4	cardinality once void	0			0		0
interactive short 3.4	cardinality once	0			0		0
interactive short 3.4	cardinality unlimited void	0			0		0
interactive short 3.4	cardinality unlimited	0			0		0
interactive short 3.4	timeout 1000 void	820			1.925		0
interactive short 3.4	timeout 1000	0			0		0
interactive short 3.4	timeout 10000 void	1692			12.28		0
interactive short 3.4	timeout 10000	1567			11.165		0
interactive short 3.4	timeout 20000 void	2251			21.8		0
interactive short 3.4	timeout 20000	1938			20.893		0
interactive short 3.4	timeout 5000 void	1317			5.785		0
interactive short 3.4	timeout 5000	1166			5.936		0
interactive short 3.4	cardinality once void simple	386			7.176		0
interactive short 3.4	cardinality unlimited void simple	374			10.135		0
interactive short 3.4	overhead simple	0			0		0
interactive short 3.4	overhead	0			0		0
interactive short 3.4	timeout 100 void simple	557			0.81		0
interactive short 3.4	timeout 100 void	838			1.712		0
interactive short 3.4	timeout 100	651			0.72		0
interactive short 3.4	timeout 1000 void simple	2131			1.926		0
interactive short 3.4	timeout 10000 void simple	2737			12.892		0
interactive short 3.4	timeout 2000 void simple	1154			4.154		0
interactive short 3.4	timeout 2000 void	1157			4.906		0
interactive short 3.4	timeout 2000	1099			2.926		0
interactive short 3.4	timeout 20000 void simple	1974			17.985		0
interactive short 3.4	timeout 5000 void simple	1376			6.904		0
interactive short 4.0	baseline	1	0.287	0.287	0.287	0.143	0
interactive short 4.0	cardinality once void	1	0.181	0.181	0.182	0.09	0
interactive short 4.0	cardinality once	1	0.134	0.134	0.136	0.067	0
interactive short 4.0	cardinality unlimited void	1	0.033	0.033	0.034	0.017	0
interactive short 4.0	cardinality unlimited	1	0.274	0.274	0.274	0.137	0
interactive short 4.0	timeout 1000 void	209			2.544		0
interactive short 4.0	timeout 1000	303			2.421		0
interactive short 4.0	timeout 10000 void	614	5.392	5.392	9.749	2.696	0
interactive short 4.0	timeout 10000	883	8.255	8.255	8.367	4.128	0
interactive short 4.0	timeout 20000 void	851	7.678	7.678	14.809	3.839	0
interactive short 4.0	timeout 20000	329	5.859	5.859	6.054	2.929	0
interactive short 4.0	timeout 5000 void	737			7.284		0
interactive short 4.0	timeout 5000	274			6.533		0
interactive short 4.0	cardinality once void simple	255	7.402	7.402	8.765	3.701	0
interactive short 4.0	cardinality unlimited void simple	363	7.365	7.365	7.571	3.683	0
interactive short 4.0	overhead simple	1	0.208	0.208	0.208	0.104	0
interactive short 4.0	overhead	1	0.183	0.183	0.184	0.091	0
interactive short 4.0	timeout 100 void simple	237			0.955		0
interactive short 4.0	timeout 100 void	127			0.478		0
interactive short 4.0	timeout 100	95			0.984		0
interactive short 4.0	timeout 1000 void simple	110			1.618		0
interactive short 4.0	timeout 10000 void simple	579			11.562		0
interactive short 4.0	timeout 2000 void simple	181			2.73		0
interactive short 4.0	timeout 2000 void	148			2.759		0
interactive short 4.0	timeout 2000	114			2.623		0
interactive short 4.0	timeout 20000 void simple	872	13.395	13.395	14.869	6.697	0
interactive short 4.0	timeout 5000 void simple	955			7.614		0
interactive short 4.1	baseline	1	0.001	0.001	0.002	0.001	0
interactive short 4.1	cardinality once void	1	0.01	0.01	0.01	0.005	0
interactive short 4.1	cardinality once	1	0.004	0.004	0.005	0.002	0
interactive short 4.1	cardinality unlimited void	1	0.012	0.012	0.012	0.006	0
interactive short 4.1	cardinality unlimited	1	0.005	0.005	0.006	0.003	0
interactive short 4.1	timeout 1000 void	160			1.757		0
interactive short 4.1	timeout 1000	585			2.828		0
interactive short 4.1	timeout 10000 void	593	1.753	1.753	5.535	0.876	0
interactive short 4.1	timeout 10000	631	5.693	5.693	5.767	2.846	0
interactive short 4.1	timeout 20000 void	468	9.128	9.128	9.228	4.564	0
interactive short 4.1	timeout 20000	346	5.636	5.636	5.922	2.818	0
interactive short 4.1	timeout 5000 void	512			6.564		0
interactive short 4.1	timeout 5000	391			4.706		0
interactive short 4.1	cardinality once void simple	702	10.304	10.304	10.821	5.152	0
interactive short 4.1	cardinality unlimited void simple	840	9.902	9.902	10.982	4.951	0
interactive short 4.1	overhead simple	1	0.002	0.002	0.002	0.001	0
interactive short 4.1	overhead	1	0.01	0.01	0.01	0.005	0
interactive short 4.1	timeout 100 void simple	30			0.711		0
interactive short 4.1	timeout 100 void	89			0.382		0
interactive short 4.1	timeout 100	26			0.453		0
interactive short 4.1	timeout 1000 void simple	304			4.104		0
interactive short 4.1	timeout 10000 void simple	788			13.926		0
interactive short 4.1	timeout 2000 void simple	248			4.734		0
interactive short 4.1	timeout 2000 void	395			3.948		0
interactive short 4.1	timeout 2000	401			4.399		0
interactive short 4.1	timeout 20000 void simple	1335			15.656		0
interactive short 4.1	timeout 5000 void simple	504			6.295		0
interactive short 4.2	baseline	13	0.021	0.021	0.116	0.011	0
interactive short 4.2	cardinality once void	13	0.026	0.026	0.165	0.013	0
interactive short 4.2	cardinality once	13	0.046	0.046	0.149	0.023	0
interactive short 4.2	cardinality unlimited void	13	0.017	0.017	0.206	0.009	0
